Job_Title,Company,Location,Experience_Level,Salary,AWS,C++,Data Science,Deep Learning,Docker,Java,JavaScript,Machine Learning,Node.js,Pandas,Python,React,SQL,TensorFlow
3,2,2,0,195047,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,0,0,135138,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,4,1,0,146706,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,2,3,0,176905,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,1,1,88830,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,0,2,170076,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,2,1,90609,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,0,1,77401,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,4,1,163480,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,4,2,178278,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,1,2,117391,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,1,2,186543,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,3,1,188886,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,3,2,154583,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,4,0,197719,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,2,2,66015,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,0,1,81506,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,3,1,84067,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,3,0,190819,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,2,2,62056,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,2,2,89328,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,1,0,137712,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,0,0,1,112832,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,2,1,102771,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,3,2,157421,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,3,2,124538,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,2,4,2,100151,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,2,2,192701,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,2,143463,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,156853,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,1,1,149432,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,1,88155,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,1,1,110588,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,3,3,0,71251,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,3,1,162420,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,3,3,0,69623,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,3,1,114715,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,3,2,66123,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0,4,2,63061,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,1,2,166393,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,4,0,162035,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,4,1,99095,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,2,1,141897,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,2,0,141443,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,2,0,178005,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,0,0,94814,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,2,0,145141,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,1,0,89767,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,4,2,106057,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,1,1,146755,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,2,0,87946,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,0,2,63364,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,0,0,137015,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,4,2,198470,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,0,193524,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,1,147208,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,0,183208,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,2,0,85345,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,3,1,145895,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,189022,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,4,4,0,196087,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,4,1,199729,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,0,1,111116,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,2,2,157599,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,0,1,86521,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,2,1,114431,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,3,0,70731,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,0,0,123094,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,2,2,78423,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,3,0,174612,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,0,1,63934,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,2,4,1,136945,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,0,1,190443,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,1,0,156946,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,0,1,156344,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,1,1,199244,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,3,2,87358,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,0,2,189774,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,3,2,79763,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,3,0,145997,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,2,1,127975,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,3,1,198876,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,3,1,147189,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0,2,147507,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,0,1,127525,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,4,1,159248,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,2,1,84604,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,3,1,176585,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,2,1,189716,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,1,0,70680,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,3,3,1,173508,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,2,0,155619,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,4,1,115037,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,4,0,159969,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,3,1,171115,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,1,1,118914,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,4,1,167255,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,4,1,70349,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,2,88525,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,2,1,65948,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,4,0,74498,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,0,2,119790,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,4,2,198732,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,2,1,86245,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,2,0,191310,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,4,3,0,106659,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,0,2,185983,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,2,0,134874,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,1,1,102517,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,0,1,186618,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,135885,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,1,1,106350,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,4,1,137179,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,1,2,105013,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,2,1,1,99913,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,3,4,1,105819,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,4,2,142168,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,3,4,2,152680,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,4,2,154792,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,4,0,193932,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,1,0,109875,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,3,1,133947,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,3,1,69586,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,4,2,1,111986,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,3,0,149848,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,3,1,83055,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,4,1,1,88807,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,4,0,107177,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,4,2,128625,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,1,0,116317,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,1,3,1,76433,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,1,0,93282,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,2,2,136519,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,4,2,103578,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,0,2,190843,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,2,2,168333,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,2,2,110317,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,1,2,187878,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,3,1,168745,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,4,1,189230,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0,0,125950,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,2,1,119612,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,2,124873,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,3,1,175792,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,3,0,184814,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,0,2,75231,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,4,1,147385,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,3,1,101163,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,0,0,181880,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,2,2,147592,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,2,0,0,166564,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,0,2,115535,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,2,1,2,170952,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,3,1,195824,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,4,0,84507,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,4,4,0,184225,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,4,1,0,170282,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,4,2,130559,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,0,0,60982,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,2,189128,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,2,0,136737,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,3,0,142446,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,3,1,148567,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,3,0,83636,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,0,1,142850,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,2,1,143866,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,3,1,2,122726,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,2,1,0,140901,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,3,0,128896,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,2,0,100880,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,2,1,112077,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,2,0,63625,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,1,4,2,98237,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,4,2,61223,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,0,125197,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,2,1,134693,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,2,2,171555,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,1,2,97760,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,1,1,170174,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,3,2,187192,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,3,2,1,89024,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,3,2,83202,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,1,1,179414,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,1,2,111524,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,1,4,0,158228,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,3,2,164755,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,2,3,2,75993,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,4,2,0,74620,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,1,2,0,183271,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,4,0,80193,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,0,0,111559,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,0,1,81248,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,1,196099,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,3,2,123410,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,2,3,2,64260,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,1,2,97596,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,3,1,69012,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,3,2,85823,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,3,2,133851,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,4,1,107027,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,3,2,143794,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,2,1,85099,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,2,1,161427,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,1,0,96992,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,1,4,0,179942,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,2,1,177886,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,4,4,1,69218,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,4,0,81788,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,1,2,80501,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,4,2,163733,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,3,2,75210,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,0,4,1,188476,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,1,0,134225,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,2,123721,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,3,1,0,199988,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,2,0,91449,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,4,3,1,149333,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,2,2,80782,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,0,0,80243,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,3,1,89379,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,4,1,97780,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,1,1,174944,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,0,2,79984,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,3,2,60050,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,2,1,197662,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,2,1,2,100205,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,2,2,75162,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,3,0,109746,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,3,1,71628,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,1,98516,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,4,2,147157,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,3,2,1,192548,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,1,179558,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2,1,1,100800,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,4,2,95788,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,0,2,180754,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,2,2,86240,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,0,3,0,124198,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,1,118739,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,2,0,72089,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,2,4,2,92600,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,4,4,0,68167,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,3,1,138352,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,3,1,145965,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,1,2,185540,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,1,2,91415,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,3,0,131895,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,3,2,139900,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,4,4,0,154330,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,3,1,118650,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,1,0,1,60615,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,2,1,137937,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,3,1,101936,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,1,167812,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,4,0,0,127875,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,1,1,141782,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,0,0,121700,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,3,1,68109,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,2,0,83758,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,1,0,168592,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,1,0,0,73317,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,4,4,2,85622,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,3,0,66800,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,2,0,95539,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,3,3,1,193672,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,4,4,0,145163,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,2,0,76689,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,4,2,141459,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,3,1,98469,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,3,0,2,192030,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,3,2,120012,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,3,2,120021,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,3,0,84642,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,1,2,139003,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,4,4,2,183714,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,4,4,1,60205,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,4,4,1,152945,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,1,72442,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,1,0,1,151826,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,2,3,2,196763,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,0,1,98909,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,4,1,0,79504,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,4,4,2,155698,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,3,1,147087,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1,2,2,101716,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,2,1,94571,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,0,2,153280,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,4,4,1,105038,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,1,2,0,132795,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0,1,105168,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,3,1,2,127690,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,0,2,174053,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0,0,71230,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,143301,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,3,0,196974,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,0,2,126758,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,1,0,2,87050,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,4,3,0,159805,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2,1,3,2,129110,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,1,2,162033,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,4,0,136693,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,0,2,1,182428,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,3,2,0,79575,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,0,2,100244,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,0,1,1,74962,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,3,0,1,160695,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,2,2,1,150388,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,3,0,137332,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,4,1,187386,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,4,1,1,105037,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,3,1,172666,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,4,2,187048,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,1,0,143040,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,171264,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,4,2,2,70715,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,3,3,1,121726,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,4,1,2,192980,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,2,1,2,178208,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,4,1,113648,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,2,2,1,81134,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,0,0,116143,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,0,2,1,129123,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,2,193485,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,3,2,181657,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,3,3,1,126686,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,2,1,0,172841,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,3,3,2,92264,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,0,1,1,169885,1,0,0,0,1,1,0,0,0,0,0,0,0,0
1,2,2,0,112330,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,4,3,0,174672,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,2,2,98345,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,3,2,2,99222,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,3,0,117755,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,2,0,68933,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,3,0,128207,0,0,1,0,0,0,0,0,0,1,1,0,0,0
2,1,3,1,164691,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,3,3,2,165137,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,0,0,158818,0,0,1,0,0,0,0,0,0,1,1,0,0,0
4,1,2,2,158510,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3,3,4,2,159251,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,0,3,2,78212,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,2,0,88174,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,4,1,1,197933,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,0,3,0,197166,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,4,3,2,164649,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,2,4,0,111319,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0,0,147846,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,3,0,2,114808,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,0,3,2,197015,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,2,0,102616,1,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,1,0,134329,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,187957,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3,3,2,0,116152,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,3,1,102351,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4,0,1,0,182377,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,2,0,1,120616,1,0,0,0,1,1,0,0,0,0,0,0,0,0
